# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jul 17 16:11:11 2023
#
# User preference: *
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN sy_dist:        Distance [pc]
#
pl_orbper,pl_orbsmax,pl_bmasse,pl_bmassj,sy_dist
12.99202622,,,,1130.2100000
12.99178000,0.105000,,,1130.2100000
12.99207337,0.105600,,,1130.2100000
12.99207337,0.105600,,,1130.2100000
12.99207337,,,,1130.2100000
3.74910006,0.046500,,,547.0260000
3.74910006,0.046500,,,547.0260000
3.74910575,,,,547.0260000
3.74909245,,,,547.0260000
3.74910006,,,,547.0260000
3.74910006,0.046500,,,547.0260000
3.74910575,0.047000,,,547.0260000
3.74910300,0.047000,,,547.0260000
,,,,547.0260000
3.74907923,,,,547.0260000
,,,,917.8040000
11.08942000,0.107000,,,917.8040000
11.08957230,0.106800,,,917.8040000
11.08957230,0.106800,,,917.8040000
11.08957230,0.106800,,,917.8040000
11.08956602,,,,917.8040000
11.08959512,,,,917.8040000
11.08956602,0.111400,,,917.8040000
11.08957230,,,,917.8040000
11.08950666,,,,917.8040000
0.97486890,0.018700,,,398.6760000
0.97486893,0.018700,,,398.6760000
0.97486893,0.018700,,,398.6760000
0.97487027,,,,398.6760000
,,,,398.6760000
0.97486893,,,,398.6760000
0.97487048,,,,398.6760000
0.97487640,0.019000,,,398.6760000
0.97486893,0.018700,,,398.6760000
0.97486890,,,,398.6760000
4.89721006,0.052300,,,727.9040000
4.89721006,,,,727.9040000
4.89718784,0.052300,,,727.9040000
4.89718784,,,,727.9040000
4.89713400,0.051000,,,727.9040000
4.89715973,,,,727.9040000
4.89718784,0.052300,,,727.9040000
,,,,727.9040000
4.89718784,0.052300,,,727.9040000
,,,,443.1060000
5.72812599,0.052600,,,443.1060000
5.72812616,0.051900,,,443.1060000
5.72825600,0.052000,,,443.1060000
5.72812599,0.052600,,,443.1060000
5.72812599,,,,443.1060000
5.72812599,0.052600,,,443.1060000
5.72807244,,,,443.1060000
5.72812616,,,,443.1060000
3.75577000,0.045000,,,938.1680000
,,,,938.1680000
3.75574267,0.045300,,,938.1680000
3.75572712,,,,938.1680000
3.75574426,0.045300,,,938.1680000
3.75574426,,,,938.1680000
3.75574426,0.045300,,,938.1680000
3.75574267,,,,938.1680000
3.75574426,0.045300,,,938.1680000
7.09714223,0.053700,,,283.1550000
7.09714223,,,,283.1550000
7.09712124,0.053300,,,283.1550000
7.09712124,,,,283.1550000
,,,,283.1550000
7.09714223,0.053700,,,283.1550000
7.09702800,0.059000,,,283.1550000
7.09714223,0.053700,,,283.1550000
7.09715413,,,,283.1550000
0.35500744,,8.00000,0.02500,124.3760000
0.35500000,,1.77000,0.00557,124.3760000
0.35500744,,1.96716,0.00619,124.3760000
0.35500744,,1.87000,0.00588,124.3760000
0.35500744,,1.69000,0.00532,124.3760000
0.35500744,,,,124.3760000
0.35500000,,1.86000,0.00600,124.3760000
0.35500745,0.009010,1.68000,0.00529,124.3760000
0.67737469,0.015000,,,557.6520000
0.67737516,0.014900,,,557.6520000
0.67737828,,,,557.6520000
0.67737516,0.014900,,,557.6520000
0.67737516,0.014900,,,557.6520000
0.67739110,0.015000,,,557.6520000
0.67737469,,,,557.6520000
0.67737516,,,,557.6520000
13.21407320,,,,1064.4700000
13.21409607,,,,1064.4700000
13.21404536,,,,1064.4700000
13.21411425,,,,1064.4700000
13.21407320,0.101600,,,1064.4700000
,,,,1064.4700000
13.21415000,0.104000,,,1064.4700000
13.21409607,0.101900,,,1064.4700000
13.21407320,0.101600,,,1064.4700000
13.21407320,0.101600,,,1064.4700000
158.68533080,,,,446.8440000
158.68500220,0.544400,,,446.8440000
158.68533080,0.569200,,,446.8440000
158.68533080,0.569200,,,446.8440000
158.69240000,0.588000,,,446.8440000
158.68533080,0.569200,,,446.8440000
158.68500220,,,,446.8440000
,,,,446.8440000
158.68456328,,,,446.8440000
158.68528766,,,,446.8440000
4.29264638,0.048700,,,516.0900000
4.29264638,0.048700,,,516.0900000
4.29280000,0.051000,,,516.0900000
4.29264638,,,,516.0900000
4.29264638,0.048700,,,516.0900000
,,,,516.0900000
4.29264558,,,,516.0900000
4.29263699,,,,516.0900000
4.29263699,0.049100,,,516.0900000
7.05393612,0.067900,,,516.0900000
7.05393449,0.068400,,,516.0900000
7.05393969,,,,516.0900000
7.05393612,0.067900,,,516.0900000
7.05394300,0.071000,,,516.0900000
7.05395000,,,,516.0900000
7.05393449,,,,516.0900000
7.05393612,0.067900,,,516.0900000
31.59226460,,,,1303.7200000
31.59258090,0.196700,,,1303.7200000
31.59268054,,,,1303.7200000
31.59306282,,,,1303.7200000
,,,,1303.7200000
31.59258090,,,,1303.7200000
31.59334000,0.199000,,,1303.7200000
31.59226460,0.199700,,,1303.7200000
31.59226460,0.199700,,,1303.7200000
31.59226460,0.199700,,,1303.7200000
17.15714000,0.133000,,,1303.7200000
17.15708740,0.132900,,,1303.7200000
17.15723600,0.130900,,,1303.7200000
17.15699192,,,,1303.7200000
17.15708740,0.132900,,,1303.7200000
17.15699959,,,,1303.7200000
17.15708740,0.132900,,,1303.7200000
17.15723600,,,,1303.7200000
1.97376078,,,,642.0510000
1.97376093,0.024900,,,642.0510000
1.97376085,0.025000,,,642.0510000
1.97376051,0.027000,,,642.0510000
1.97376093,0.024900,,,642.0510000
1.97377194,,,,642.0510000
1.97376092,,,,642.0510000
1.97376093,,,,642.0510000
,,,,642.0510000
1.97376093,0.024900,,,642.0510000
1.97376085,,,,642.0510000
53.52934870,0.255400,,,485.3180000
53.52934870,,,,485.3180000
53.52934870,0.255400,,,485.3180000
53.52960144,,,,485.3180000
53.52927020,,,,485.3180000
53.52927020,0.254800,,,485.3180000
,,,,485.3180000
53.52934870,0.255400,,,485.3180000
53.52939000,0.254000,,,485.3180000
53.52930722,,,,485.3180000
,,,,503.5680000
0.92829740,0.016000,,,503.5680000
0.92831004,,,,503.5680000
0.92831050,,,,503.5680000
0.92831050,0.017000,,,503.5680000
0.92831050,0.017000,,,503.5680000
0.92831050,0.017000,,,503.5680000
0.92831004,0.015900,,,503.5680000
0.92831084,,,,503.5680000
8.39865148,,,,1775.8000000
,,,,1775.8000000
8.39827939,,,,1775.8000000
8.39842977,,,,1775.8000000
8.39846269,0.083200,,,1775.8000000
8.39842977,0.083500,,,1775.8000000
8.39846269,,,,1775.8000000
8.39811000,0.084000,,,1775.8000000
8.39846269,0.083200,,,1775.8000000
8.39846269,0.083200,,,1775.8000000
,,,,1480.1600000
8.63847725,0.083600,,,1480.1600000
8.63847391,,,,1480.1600000
8.63845000,0.085000,,,1480.1600000
8.63847725,,,,1480.1600000
8.63847725,0.083600,,,1480.1600000
8.63847725,0.083600,,,1480.1600000
8.63847391,0.095100,,,1480.1600000
8.63848757,,,,1480.1600000
8.63897591,,,,1480.1600000
13.48457668,0.114600,,,1020.7200000
13.48458665,,,,1020.7200000
13.48458000,0.117000,,,1020.7200000
,,,,1020.7200000
13.48458665,0.114000,,,1020.7200000
13.48450000,0.117000,10.90000,0.03430,1020.7200000
13.48458665,0.114000,,,1020.7200000
13.48500000,,,,1020.7200000
13.48500000,,54.10000,0.17000,1020.7200000
13.48458665,0.114000,,,1020.7200000
13.48454200,,12.50000,0.03933,1020.7200000
13.48452939,,,,1020.7200000
13.48457668,,,,1020.7200000
27.40290000,0.187000,5.90000,0.01900,1020.7200000
27.40200000,,13.70000,0.04300,1020.7200000
27.40232089,,,,1020.7200000
27.40232089,0.182900,,,1020.7200000
27.40200000,,,,1020.7200000
,,,,1020.7200000
27.40229859,,,,1020.7200000
27.40232089,0.182900,,,1020.7200000
27.40232089,0.182900,,,1020.7200000
27.40229859,0.183900,,,1020.7200000
27.40220000,0.188000,,,1020.7200000
27.40230000,,9.50000,0.02989,1020.7200000
27.40236190,,,,1020.7200000
52.09081627,0.282200,,,1020.7200000
,,,,1020.7200000
52.09100000,,,,1020.7200000
52.09110000,0.288000,,,1020.7200000
52.09076700,,11.30000,0.03555,1020.7200000
52.09081627,,,,1020.7200000
52.09081602,0.280700,,,1020.7200000
52.09081602,0.280700,,,1020.7200000
52.09081602,0.280700,,,1020.7200000
52.09076342,,,,1020.7200000
52.09081602,,,,1020.7200000
52.09020000,0.287000,6.00000,0.01900,1020.7200000
52.09080482,,,,1020.7200000
52.09059000,0.290000,,,1020.7200000
81.06400000,,3.40000,0.01070,1020.7200000
81.06363300,,6.30000,0.01982,1020.7200000
81.06362509,,,,1020.7200000
81.06349420,0.376900,,,1020.7200000
81.06529800,0.390000,,,1020.7200000
81.06320000,0.387000,,,1020.7200000
,,,,1020.7200000
81.06590000,0.386000,4.10000,0.01300,1020.7200000
81.06378950,,,,1020.7200000
81.06448267,,,,1020.7200000
81.06349420,0.376900,,,1020.7200000
81.06349420,0.376900,,,1020.7200000
81.06349420,,,,1020.7200000
81.06378950,0.379000,,,1020.7200000
13.73469807,0.101000,,,703.1680000
13.73469807,,,,703.1680000
13.73469807,0.101000,,,703.1680000
,,,,703.1680000
13.73474071,,,,703.1680000
13.73468000,0.103000,,,703.1680000
13.73474071,0.101000,,,703.1680000
13.73469807,0.101000,,,703.1680000
13.73474659,,,,703.1680000
13.73472215,,,,703.1680000
14.55397590,,,,1266.3400000
14.55397590,0.124800,,,1266.3400000
14.55397590,0.124800,,,1266.3400000
14.55397590,0.124800,,,1266.3400000
14.55387488,0.125600,,,1266.3400000
14.55387488,,,,1266.3400000
,,,,1266.3400000
14.55426000,0.122000,,,1266.3400000
14.55403948,,,,1266.3400000
11.30123036,0.098800,,,1425.4700000
,,,,1425.4700000
11.30119217,0.099100,,,1425.4700000
11.30123036,,,,1425.4700000
11.30119217,0.099100,,,1425.4700000
11.30118000,0.098000,,,1425.4700000
11.30122846,,,,1425.4700000
11.30119217,0.099100,,,1425.4700000
11.30119217,,,,1425.4700000
4.24153629,0.049100,,,985.6990000
4.24153639,0.049100,,,985.6990000
4.24149900,0.050000,,,985.6990000
4.24154702,,,,985.6990000
4.24153639,,,,985.6990000
4.24153629,,,,985.6990000
,,,,985.6990000
4.24153639,0.049100,,,985.6990000
4.24153639,0.049100,,,985.6990000
11.13127000,0.099000,,,931.1920000
11.13127159,0.103600,,,931.1920000
11.13125132,,,,931.1920000
11.13127159,,,,931.1920000
11.13125132,0.097200,,,931.1920000
11.13126554,,,,931.1920000
11.13125132,0.097200,,,931.1920000
11.13125132,0.097200,,,931.1920000
11.13120762,,,,931.1920000
,,,,931.1920000
29.61934210,0.180800,,,492.1220000
29.61938910,0.181700,,,492.1220000
29.61934210,,,,492.1220000
29.61934210,0.180800,,,492.1220000
29.61981000,0.185000,,,492.1220000
29.61938910,,,,492.1220000
29.61944478,,,,492.1220000
29.61934210,0.180800,,,492.1220000
29.61953353,,,,492.1220000
6.40087137,0.066200,,,817.5840000
6.40095400,0.069000,,,817.5840000
6.40087618,0.069700,,,817.5840000
,,,,817.5840000
6.40083807,,,,817.5840000
6.40087618,0.069700,,,817.5840000
6.40087137,,,,817.5840000
6.40087618,0.069700,,,817.5840000
6.40087618,,,,817.5840000
27.07237711,0.165600,,,1315.2600000
27.07259000,0.170000,,,1315.2600000
27.07237711,0.165600,,,1315.2600000
,,,,1315.2600000
27.07237655,,,,1315.2600000
27.07237711,0.165600,,,1315.2600000
27.07237655,0.181000,,,1315.2600000
27.07238187,,,,1315.2600000
27.07237711,,,,1315.2600000
27.07256822,,,,1315.2600000
13.71935358,,,,972.2740000
13.71933369,,,,972.2740000
13.71933369,0.118000,,,972.2740000
13.71933369,0.118000,,,972.2740000
,,,,972.2740000
13.71990000,0.118000,,,972.2740000
13.71933369,0.118000,,,972.2740000
13.71938763,,,,972.2740000
13.71938426,0.117400,,,972.2740000
13.71938426,,,,972.2740000
133.46052350,0.530700,,,
133.46052350,0.530700,,,
133.46251152,,,,
133.46100000,0.516000,,,
133.46084685,,,,
133.46099900,,,,
133.46099900,0.516700,,,
133.46052350,,,,
133.46052350,0.530700,,,
,,,,
15.19423359,0.121400,,,
15.19446030,,,,
15.19421803,0.124700,,,
15.19423359,,,,
15.19421803,0.124700,,,
15.19421803,0.124700,,,
15.19471000,0.121000,,,
15.19419956,,,,
3.52249843,0.047300,,,1021.8700000
3.52249910,0.047400,187.51970,0.59000,1021.8700000
3.52249913,0.047000,,,1021.8700000
3.52247510,,,,1021.8700000
3.52249857,,,,1021.8700000
3.52249857,0.047300,,,1021.8700000
3.52249857,0.047300,,,1021.8700000
3.52249865,,,,1021.8700000
3.52249843,,,,1021.8700000
,,,,1021.8700000
3.52249857,0.047300,,,1021.8700000
3.52249905,0.048350,177.98480,0.56000,1021.8700000
3.52254000,0.048300,191.64300,0.60300,1021.8700000
3.52250470,0.048500,187.51970,0.59000,1021.8700000
3.52249847,,,,1021.8700000
7.05246000,0.064800,6.93000,0.02180,369.4510000
7.05351445,0.060400,,,369.4510000
,,,,369.4510000
7.05351445,0.060400,,,369.4510000
7.05343900,0.065000,,,369.4510000
7.05351445,,,,369.4510000
7.05347776,0.060220,,,369.4510000
7.05351187,,,,369.4510000
7.05352715,,,,369.4510000
7.05352715,0.060200,,,369.4510000
7.05351445,0.060400,,,369.4510000
7.05300000,,,,369.4510000
9.52165016,0.073800,,,369.4510000
9.52165016,0.073800,,,369.4510000
9.52200000,,,,369.4510000
9.52165016,0.073800,,,369.4510000
9.52355000,0.079200,6.74000,0.02121,369.4510000
9.52164464,0.073500,,,369.4510000
9.52178300,0.079000,,,369.4510000
,,,,369.4510000
9.52169991,0.073550,,,369.4510000
9.52165016,,,,369.4510000
9.52164464,,,,369.4510000
9.52163090,,,,369.4510000
3.07214661,0.034600,,,369.4510000
,,,,369.4510000
3.07219048,,,,369.4510000
3.07214920,0.034700,,,369.4510000
3.07218600,0.037000,,,369.4510000
3.07216900,0.037000,,,369.4510000
3.07215270,,,,369.4510000
3.07214920,0.034700,,,369.4510000
3.07222000,0.037200,6.75000,0.02124,369.4510000
3.07214661,,,,369.4510000
3.07200000,,3.70000,0.01164,369.4510000
3.07214920,,,,369.4510000
3.07214920,0.034700,,,369.4510000
3.07216597,0.034600,,,369.4510000
4.64539709,0.045700,,,369.4510000
4.64538215,,,,369.4510000
4.64535284,0.045580,,,369.4510000
4.64536600,0.049000,,,369.4510000
,,,,369.4510000
4.64500000,,2.10000,0.00661,369.4510000
4.64534635,,,,369.4510000
4.64538700,0.049000,,,369.4510000
4.64539709,0.045700,,,369.4510000
4.64539709,0.045700,,,369.4510000
4.64538215,0.045600,,,369.4510000
4.64489000,0.049100,4.13000,0.01299,369.4510000
4.64539709,,,,369.4510000
0.98676790,0.017000,,,369.4510000
0.98678481,,,,369.4510000
0.98678706,0.016300,,,369.4510000
0.98678706,,,,369.4510000
0.98678583,0.016200,,,369.4510000
0.98678706,0.016300,,,369.4510000
0.98678730,0.017500,,,369.4510000
,,,,369.4510000
0.98678706,0.016300,,,369.4510000
0.98678583,,,,369.4510000
14.64558000,,,,369.4510000
14.13176026,0.110700,,,1019.2600000
14.13175309,0.110600,,,1019.2600000
,,,,1019.2600000
14.13179000,0.111000,,,1019.2600000
14.13176026,0.110700,,,1019.2600000
14.13175309,,,,1019.2600000
14.13176026,,,,1019.2600000
14.13173322,,,,1019.2600000
14.13176026,0.110700,,,1019.2600000
14.13168979,,,,1019.2600000
,,,,440.4260000
11.41926141,0.079500,,,440.4260000
11.41928253,,,,440.4260000
11.41921431,,,,440.4260000
11.41928253,0.079300,,,440.4260000
11.41928253,0.079300,,,440.4260000
11.41928253,0.079300,,,440.4260000
11.41926322,,,,440.4260000
11.41926141,,,,440.4260000
11.41926700,0.085000,,,440.4260000
40.05876652,,,,780.5850000
40.05874730,,,,780.5850000
40.05869890,,,,780.5850000
40.05874730,0.227200,,,780.5850000
40.05881661,,,,780.5850000
,,,,780.5850000
40.05874730,0.227200,,,780.5850000
40.05881661,0.226500,,,780.5850000
40.05488000,0.224000,,,780.5850000
40.05874730,0.227200,,,780.5850000
50.28638192,0.255100,,,639.7710000
50.28679200,,,,639.7710000
50.28638192,0.255100,,,639.7710000
50.28638192,,,,639.7710000
,,,,639.7710000
50.28635977,,,,639.7710000
50.28578000,0.256000,,,639.7710000
50.28635977,0.267800,,,639.7710000
50.28638192,0.255100,,,639.7710000
50.28641007,,,,639.7710000
14.37470808,,,,649.6500000
14.37457351,,,,649.6500000
14.37457351,0.113800,,,649.6500000
14.37454747,,,,649.6500000
14.37457572,,,,649.6500000
,,,,649.6500000
14.37457351,0.113800,,,649.6500000
14.37457351,0.113800,,,649.6500000
14.37438000,0.115000,,,649.6500000
14.37457572,0.113700,,,649.6500000
9.65185017,0.087300,,,649.6500000
9.65185017,0.087300,,,649.6500000
9.65185017,,,,649.6500000
9.65188331,,,,649.6500000
9.65190000,0.088000,,,649.6500000
9.65212994,,,,649.6500000
9.65188331,0.087200,,,649.6500000
,,,,649.6500000
9.65185017,0.087300,,,649.6500000
30.86394760,,,,638.4900000
30.86392000,0.200000,,,638.4900000
30.86390273,,,,638.4900000
30.86396918,,,,638.4900000
30.86389310,0.199600,,,638.4900000
30.86394760,0.197800,,,638.4900000
,,,,638.4900000
30.86389310,0.199600,,,638.4900000
30.86389310,0.199600,,,638.4900000
30.86389310,,,,638.4900000
,,,,361.8960000
8.09219642,,,,361.8960000
8.09214000,0.078000,,,361.8960000
8.09219642,0.078600,,,361.8960000
8.09221050,,,,361.8960000
8.09219642,0.078600,,,361.8960000
8.09232984,,,,361.8960000
8.09221050,0.076400,,,361.8960000
8.09219642,0.078600,,,361.8960000
,,,,1492.9500000
117.93110803,0.488400,,,1492.9500000
117.93110803,,,,1492.9500000
117.93107936,,,,1492.9500000
117.93108781,0.480900,,,1492.9500000
117.93108781,0.480900,,,1492.9500000
117.93108781,,,,1492.9500000
117.93110048,,,,1492.9500000
117.93119000,0.495000,,,1492.9500000
117.93108781,0.480900,,,1492.9500000
0.63133171,0.011600,,,
0.63133190,,,,
0.63133171,,,,
0.63133235,,,,
0.63133235,0.011600,,,
0.63133190,,,,
0.63133235,0.011600,,,
0.63132980,0.012000,,,
0.63133235,0.011600,,,
55.63934000,0.290100,,,961.4050000
55.63934000,0.290100,,,961.4050000
55.63928583,,,,961.4050000
55.63918820,,,,961.4050000
55.63918820,0.290100,,,961.4050000
55.63765000,0.286000,,,961.4050000
55.63934000,,,,961.4050000
55.63934000,0.290100,,,961.4050000
,,,,961.4050000
5.95489729,0.052400,,,348.2910000
5.95500000,,17.20000,0.05400,348.2910000
5.95489320,,,,348.2910000
5.95489993,,,,348.2910000
5.95489729,0.052400,,,348.2910000
5.95489703,,,,348.2910000
5.95489729,0.052400,,,348.2910000
5.95489300,0.056000,,,348.2910000
,,,,348.2910000
5.95489377,,,,348.2910000
,,,,348.2910000
5.95487022,0.052200,,,348.2910000
5.95489729,,,,348.2910000
5.95500000,,,,348.2910000
5.95489993,0.055400,,,348.2910000
12.03990100,0.089000,,,348.2910000
12.03993346,,,,348.2910000
12.03991407,0.083700,,,348.2910000
12.03991407,0.083700,,,348.2910000
12.03987488,0.088600,,,348.2910000
12.03956985,0.083470,,,348.2910000
12.03994806,,,,348.2910000
,,,,348.2910000
,,,,348.2910000
12.03991407,0.083700,,,348.2910000
12.03991407,,,,348.2910000
12.04000000,,,,348.2910000
12.04000000,,4.30000,0.01400,348.2910000
12.03991661,,,,348.2910000
12.03987488,,,,348.2910000
20.83762895,0.127800,,,348.2910000
20.83798000,0.128000,,,348.2910000
20.83784600,0.128000,,,348.2910000
20.83759102,,,,348.2910000
20.83762895,,,,348.2910000
,,,,348.2910000
,,,,348.2910000
20.83766355,0.120700,,,348.2910000
20.83766355,,,,348.2910000
20.83766355,0.120700,,,348.2910000
20.83766355,0.120700,,,348.2910000
20.83757312,,,,348.2910000
20.83776773,,,,348.2910000
4.59725385,,,,1458.5900000
4.59726613,0.055000,,,1458.5900000
4.59725385,0.055000,,,1458.5900000
,,,,1458.5900000
4.59725385,0.055000,,,1458.5900000
4.59731000,0.055000,,,1458.5900000
4.59725385,0.055000,,,1458.5900000
4.59724697,,,,1458.5900000
4.59726613,,,,1458.5900000
,,,,985.0410000
23.58444754,,,,985.0410000
23.58447697,,,,985.0410000
23.58442750,,,,985.0410000
23.58444746,,,,985.0410000
23.58447697,0.161200,,,985.0410000
23.58447697,0.161200,,,985.0410000
23.58461000,0.162000,,,985.0410000
23.58447697,0.161200,,,985.0410000
23.58444746,0.158300,,,985.0410000
10.11716840,0.102400,,,1482.7400000
10.11716531,,,,1482.7400000
10.11716840,,,,1482.7400000
10.11715807,,,,1482.7400000
10.11712100,0.102000,,,1482.7400000
10.11716531,0.102100,,,1482.7400000
10.11716531,0.102100,,,1482.7400000
,,,,1482.7400000
10.11716531,0.102100,,,1482.7400000
10.11712153,,,,1482.7400000
19.12947337,,,,
19.12947337,0.142400,,,
19.12947603,0.143900,,,
19.12947337,0.142400,,,
19.12947603,,,,
19.12949699,,,,
19.12962000,0.142000,,,
19.12950542,,,,
19.12947337,0.142400,,,
6.14703115,,,,2055.7700000
6.14691800,0.069000,,,2055.7700000
6.14698510,0.067600,,,2055.7700000
6.14698510,,,,2055.7700000
6.14698510,0.067600,,,2055.7700000
6.14698510,0.067600,,,2055.7700000
6.14699560,0.069500,,,2055.7700000
6.14699560,,,,2055.7700000
,,,,2055.7700000
8.57503552,0.090500,,,1259.2800000
8.57503552,0.090500,,,1259.2800000
8.57503552,0.090500,,,1259.2800000
8.57518039,,,,1259.2800000
8.57438584,,,,1259.2800000
8.57507000,0.090000,,,1259.2800000
8.57504983,,,,1259.2800000
8.57503552,,,,1259.2800000
,,,,1259.2800000
8.57504983,0.088800,,,1259.2800000
10.50682565,0.089300,,,983.6970000
,,,,983.6970000
10.50682570,,,,983.6970000
10.50682978,,,,983.6970000
10.50682200,0.090000,,,983.6970000
10.50682565,0.089300,,,983.6970000
10.50682565,0.089300,,,983.6970000
10.50682978,0.089500,,,983.6970000
10.50682565,,,,983.6970000
10.50682828,,,,983.6970000
3.99010623,0.049300,,,1484.4600000
3.99010623,,,,1484.4600000
3.99010623,0.049300,,,1484.4600000
3.99010399,,,,1484.4600000
3.99010591,,,,1484.4600000
3.99010825,,,,1484.4600000
3.99010990,0.050000,,,1484.4600000
3.99010623,0.049300,,,1484.4600000
3.99010591,0.049300,,,1484.4600000
,,,,1484.4600000
10.03538976,,,,925.0370000
10.03538181,0.088600,,,925.0370000
10.03538581,,,,925.0370000
10.03535500,0.091000,,,925.0370000
,,,,925.0370000
10.03538581,0.089200,,,925.0370000
10.03538181,,,,925.0370000
10.03538581,0.089200,,,925.0370000
10.03540730,,,,925.0370000
10.03538581,0.089200,,,925.0370000
33.19956480,0.189900,,,664.3060000
33.19949014,,,,664.3060000
33.19956480,,,,664.3060000
33.19963550,,,,664.3060000
33.19956480,0.189900,,,664.3060000
,,,,664.3060000
33.19963550,0.189400,,,664.3060000
33.19958222,,,,664.3060000
33.19956480,0.189900,,,664.3060000
33.19940000,0.191000,,,664.3060000
26.44288000,0.169000,,,904.3260000
,,,,904.3260000
26.44400000,,,,904.3260000
26.44435456,,,,904.3260000
26.44435456,0.171800,,,904.3260000
26.44439337,0.168700,,,904.3260000
26.44000000,0.168300,12.15000,0.03823,904.3260000
26.44439337,,,,904.3260000
26.44435456,0.171800,,,904.3260000
26.44440590,,,,904.3260000
26.44435456,0.171800,,,904.3260000
26.44400000,,51.00000,0.16000,904.3260000
51.53997972,,,,904.3260000
51.53005000,0.264000,,,904.3260000
51.53998542,,,,904.3260000
51.53998542,0.268100,,,904.3260000
,,,,904.3260000
51.53868261,,,,904.3260000
51.53500000,,18.40000,0.05800,904.3260000
51.53800000,,,,904.3260000
51.53997972,0.263200,,,904.3260000
51.53998542,0.268100,,,904.3260000
51.54000000,0.262600,13.90000,0.04373,904.3260000
51.53998542,0.268100,,,904.3260000
2.38295159,0.033900,,,904.3260000
,,,,904.3260000
2.38296100,0.034000,,,904.3260000
2.38294665,,,,904.3260000
2.38296100,0.034000,,,904.3260000
2.38295219,0.034500,,,904.3260000
2.38295219,,,,904.3260000
2.38295219,0.034500,,,904.3260000
2.38295159,,,,904.3260000
2.38295219,0.034500,,,904.3260000
5.90225962,,,,904.3260000
,,,,904.3260000
5.90224578,0.062100,,,904.3260000
5.90224692,0.063200,,,904.3260000
5.90220600,0.063000,,,904.3260000
5.90227888,,,,904.3260000
5.90224692,,,,904.3260000
5.90224692,0.063200,,,904.3260000
5.90224578,,,,904.3260000
5.90220900,0.062000,,,904.3260000
5.90224692,0.063200,,,904.3260000
75.73200000,0.339500,20.90000,0.06576,904.3260000
127.83380980,0.510200,,,1387.2000000
127.83380980,0.510200,,,1387.2000000
127.83380980,,,,1387.2000000
127.83374803,,,,1387.2000000
127.83380980,0.510200,,,1387.2000000
,,,,1387.2000000
127.83399403,,,,1387.2000000
127.83349970,0.582900,,,1387.2000000
127.83290000,0.524000,,,1387.2000000
127.83349970,,,,1387.2000000
1.92279873,,,,614.5710000
,,,,614.5710000
1.92279873,0.028200,,,614.5710000
1.92279994,,,,614.5710000
1.92279873,0.028200,,,614.5710000
1.92279971,,,,614.5710000
1.92279971,0.029000,,,614.5710000
1.92282000,0.028000,,,614.5710000
1.92279873,0.028200,,,614.5710000
,,,,860.3910000
3.22297532,0.041200,,,860.3910000
3.22296927,0.041200,,,860.3910000
3.22297532,,,,860.3910000
3.22296927,,,,860.3910000
3.22296927,0.041200,,,860.3910000
3.22298511,,,,860.3910000
3.22296927,0.041200,,,860.3910000
3.22296100,0.042000,,,860.3910000
4.16809082,0.052300,,,1389.2700000
4.16809082,0.052300,,,1389.2700000
4.16809082,,,,1389.2700000
4.16809558,,,,1389.2700000
4.16811839,,,,1389.2700000
,,,,1389.2700000
4.16811839,0.050700,,,1389.2700000
4.16807800,0.048000,,,1389.2700000
4.16809082,0.052300,,,1389.2700000
4.51436633,0.056800,,,1201.4000000
,,,,1201.4000000
4.51434900,0.055000,,,1201.4000000
4.51436096,0.055000,,,1201.4000000
4.51436633,0.056800,,,1201.4000000
4.51436633,,,,1201.4000000
4.51436096,,,,1201.4000000
4.51437465,,,,1201.4000000
4.51436633,0.056800,,,1201.4000000
3.77360059,0.045300,,,807.8500000
3.77360059,0.045300,,,807.8500000
3.77366451,,,,807.8500000
,,,,807.8500000
3.77368200,0.049000,,,807.8500000
3.77359871,,,,807.8500000
3.77359871,0.045300,,,807.8500000
3.77360059,0.045300,,,807.8500000
3.77360059,,,,807.8500000
,,,,807.8500000
8.18182460,0.075900,,,807.8500000
8.18182460,0.075900,,,807.8500000
8.18182189,,,,807.8500000
8.18182460,0.075900,,,807.8500000
8.18194300,0.083000,,,807.8500000
8.18182189,0.075900,,,807.8500000
8.18182460,,,,807.8500000
8.18187101,,,,807.8500000
8.18180095,,,,807.8500000
4.48758907,,,,779.5960000
4.48758907,0.051200,,,779.5960000
4.48758768,,,,779.5960000
4.48758016,,,,779.5960000
4.48758907,0.051200,,,779.5960000
,,,,779.5960000
4.48758768,0.052800,,,779.5960000
4.48758907,0.051200,,,779.5960000
4.48754800,0.054000,,,779.5960000
51.92927591,,,,2046.6800000
51.92927591,0.264800,,,2046.6800000
51.92927591,0.264800,,,2046.6800000
51.92920654,,,,2046.6800000
51.92927591,0.264800,,,2046.6800000
,,,,2046.6800000
51.92919800,,,,2046.6800000
51.92981000,0.269000,,,2046.6800000
51.92920654,0.274200,,,2046.6800000
51.92916268,,,,2046.6800000
0.56785714,0.012400,,,575.3220000
